url,UsingIp,longUrl,shortUrl,symbol,redirecting,prefixSuffix,SubDomains,https,DomainRegLen,Favicon,NonStdPort,HTTPSDomainURL,RequestURL,AnchorURL,LinksInScriptTags,ServerFormHandler,InfoEmail,AbnormalURL,WebsiteForwarding,StatusBarCust,DisableRightClick,UsingPopupWindow,IframeRedirection,AgeofDomain,DNSRecording,PageRank,GoogleIndex,LinksPointingToPage,StatsReport,Label
https://off1c3-server.web.app/,1,1,1,1,1,-1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://ipfs.io/ipfs/bafybeiball5yuju6ucuajtpdlbn7dt2llcmoqp6hroo4aenqimv4qannsm,1,-1,1,1,1,1,1,1,1,-1,1,1,0,0,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://sheet-queen-3851.ryleeeasley.workers.dev/6feec5da-59a9-4d42-9d51-e3efe3a6e5a0,1,-1,1,1,1,-1,-1,1,1,-1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://f8lniqme.square.site/,1,1,1,1,1,1,0,1,1,-1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
http://ljgbyokgdz.duckdns.org,1,1,1,1,1,1,0,-1,-1,-1,1,1,0,-1,0,1,1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1
https://hotmail-109829.weeblysite.com/,1,1,1,1,1,-1,0,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://fly-turkey.com/theme/userbanruralayuda/password.html,1,0,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1
https://pub-6e55b99835ab494ea6cf9387328cea88.r2.dev/shashiipapa.html,1,0,1,1,1,-1,0,1,1,-1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
http://new.express.adobe.com/webpage/914WLZPDQ3IVh,1,1,1,1,1,1,-1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://bit.ly/bnl24,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://att-101532.weeblysite.com/,1,1,1,1,1,-1,0,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
http://129.226.211.41/v3/signin/identifier?dsh=S-519900937%3A1679331622970868&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=AWnogHdDVxDLtVr3W3vQeaP4-GPUYj10dZfqPYjv9eczpb-Ln0yDfUm3cMOwAIEPa0bbzoLCIjkmvQ&amp%3Bpassive=1209600&amp%3Bxrealip=107.178.232.231&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=34.198.46.118&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWnogHeeOtPT16G7mxFtU36OE0QnT-SkAz497n8-tDShTW30MJ20Rrw4O4L_XMT_QqHKy2c4-vwcRQ,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,0,0,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1
https://docs.google.com/presentation/d/e/2PACX-1vQ5eif7aQOHkb95tkBhd2_iu2FCLCJY7DsiJCszav3cXfIXTDi5pk4Ioji4TJtBK3z1ljoSzszaHscK/pub?start=true&loop=true&delayms=3000&slide=id.p,1,-1,1,1,1,1,0,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://sky-109578.weeblysite.com/,1,1,1,1,1,-1,0,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://cf-ipfs.com/ipfs/QmbQgvKZi73MxdnGiHLRjFN8yxx7D7bSn3szT93RHAAZd1/pup09.html,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
http://liquidspace.ng/,1,1,1,1,1,1,1,-1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
http://fkkuekyrgi.duckdns.org,1,1,1,1,1,1,0,-1,-1,-1,1,1,0,-1,0,1,1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1
http://outlook.office.3654.zya.me/?i=1,1,1,1,1,1,1,-1,-1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://sp738403.sitebeat.crazydomains.com/,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://monroeville.myportfolio.com/,1,1,1,1,1,1,0,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://f0e297b19b2446c7b52e638e0137196a.netlify.app/,1,1,1,1,1,1,0,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://cloudflare-ipfs.com/ipfs/bafybeig5vcxwvty5pfsbzezhyj6plfkkxbsjukn553f5x2a22zpjz5bqmy,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://pohntomwallet.godaddysites.com/,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://bafybeifog2sh7xc7bngzeaean5q5cthf3putrihd75jc3s4nqdngb7amfu.ipfs.cf-ipfs.com/,1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://ipfs.eth.aragon.network/ipfs/bafybeigf4zx2qupswx4jc4ne2q5zefv3upo3smocbyd4t3tctvhw4dcoci/690xgaux.html,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://cf-ipfs.com/ipfs/QmNa3qhRKRaQMuQsaka9gmq4jSf7XfgRTNG2CbW2hNCR4u/svc.html,1,-1,1,1,1,-1,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://coordinatcta.web.app/,1,1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://tinyurl.com/msbk8cse,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://sites.google.com/view/samira1send1,1,1,1,1,1,1,0,1,1,-1,1,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://authspacemon.webcindario.com/orangebank/index.php?pwd=TaTe,1,0,1,1,1,1,0,1,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://att-100552.weeblysite.com/,1,1,1,1,1,-1,0,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://cf-ipfs.com/ipfs/QmQ3WpRUKkWkNWTQ3EL6Hac2F59DBBRyoi3pwpB7z3Ks5u,1,0,1,1,1,-1,1,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://pub-fc7862a83ca94b99bd287a1a7b9d59a7.r2.dev/smain.html,1,0,1,1,1,-1,0,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://sky-102833.weeblysite.com/,1,1,1,1,1,-1,0,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://www.flowcode.com/page/attmail1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://sp266553.sitebeat.crazydomains.com/,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://cloudflare-ipfs.com/ipfs/bafybeiholp3tnp44cq6ldde44muyzhdowkwyvw4qkkcmsjzirjgnd2ifou/90.html,1,-1,1,1,1,-1,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://ipfs.io/ipfs/bafkreih4f6t5cls5mupm753rwsaotw2h3oztkp4iwno3v43eo3aiaj7ehi,1,-1,1,1,1,1,1,1,1,-1,1,1,0,0,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://cloudflare-ipfs.com/ipfs/bafybeiahyzpsxyadbwil43phngkicodp6jv3omndykbgejzkbgx3yskkeq,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://microsoft-100089.weeblysite.com/,1,1,1,1,1,-1,0,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://akscoecet.online/,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
http://dancecaribecafe.net/home/,1,1,1,1,1,1,1,-1,1,-1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://docs.google.com/presentation/d/e/2PACX-1vQoNbRGg6lrSPN-XXk6YbQBNUIZl7gHhPnn_Q4vtb85OonOLJVL99NW9MXehFPFeacbPGSBZcToAIno/pub?start=true&loop=true&delayms=3000,1,-1,1,1,1,1,0,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://noteqnte09.web.app/,1,1,1,1,1,1,0,1,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://radissoncartagena.co/365/rshMicro365/officeonline/cgi-bin1/,1,0,1,1,1,1,1,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://urlzs.com/dbgEi,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,0,1,1,0,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://predovicpathbuzz.myportfolio.com/,1,1,1,1,1,1,0,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
http://interieursite.be/adminMyAccount/myaccount.earthlink.net/cam/config/webmail,1,-1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://gvi3celv.square.site/,1,1,1,1,1,1,0,1,1,-1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
http://129.226.210.78/v3/signin/identifier?dsh=S1661315937:1679195954403505&amp;followup=https://accounts.google.com/?&amp;ifkv=AWnogHc51vDNHGiukA5AGDt7J51Rncq5mWUR037YaFWwypnshvGUIicGf4vJN4fVR2BX1GcxZiTf&amp;passive=1209600&amp;xrealip=107.178.238.56&amp;continue=https://accounts.google.com/?&amp;xrealip=185.194.93.13&amp;flowName=WebLiteSignIn&amp;flowEntry=ServiceLogin&amp;ifkv=AWnogHcWIi0ueYorrXTpQMO5VjIN4-koSnY_houuPgu9_RnNeL0XFI3lYHUS3SvpLI_tloEaa43vfA,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,0,1,0,1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1
https://microsoft-100322.weeblysite.com/,1,1,1,1,1,-1,0,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
http://lens-protcol.xyz,1,1,1,1,1,-1,1,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,-1
https://ca-ne.com/?sign=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1cmwiOiJodHRwczovL2NhLW5lLmNvbSIsImRvbWFpbiI6ImNhLW5lLmNvbSIsImtleSI6IjRuMkZZeWw2eE9nRSIsInFyYyI6bnVsbCwiaWF0IjoxNjkxNjYyNzk3LCJleHAiOjE2OTE2NjI5MTd9.Nux3MTtFCt0IuhSTtNhxJDxH0jaOiQ_m2AHX6uzIInY,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://sp58156.sitebeat.crazydomains.com/,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://reload-page-100055445645.web.app/,1,1,1,1,1,-1,0,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://cloudflare-ipfs.com/ipfs/bafybeihhb4nzbhto32wpeexbk4dli4fhsi3yqdncidimkuyodfo4jmnnri,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
http://nifedaqnjf.duckdns.org,1,1,1,1,1,1,0,-1,-1,-1,1,1,0,-1,0,1,1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1
http://ff.memberships-garena.io.vn/,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,0,-1,1,1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,1,-1
https://cf-ipfs.com/ipfs/QmZDAUqFqGLtNyC1fnRPNwJMYPz74XjpCFWFVfHSvjffSS,1,0,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,0,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
http://citizenbankonline466.longmusic.com,1,1,1,1,1,1,0,-1,1,1,1,1,1,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://ipfs.eth.aragon.network/ipfs/bafybeiarvamgbur7rjm2nckdhg74bm2pu4t7rjevhgempq2fhv3eunm4km,1,-1,1,1,1,1,-1,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
http://chiragrajoria.github.io/Netflix-clone/,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://fleek.ipfs.io/ipfs/QmVqTysDWQzDdqh9PbnFN1ejTe9qfXfowzbAA3Dx7WRCE1/4uaWNvIj4KPC9oZWFkPgo8c3R5b6368GgdHlwZT0idGV4dC9jc3MiPgoKYm9crix.htm,1,-1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1
https://cloudflare-ipfs.com/ipfs/bafybeick3pbnsgzduc5mw5ll45yl554z2xubqlrackpvfypkix6xohntuy,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,0,0,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://usps.kotion.top/,1,1,1,1,1,1,0,-1,1,-1,1,1,0,-1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,-1
https://sites.google.com/view/stelmakron/,1,1,1,1,1,1,0,1,1,-1,1,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://gateway.ipfs.io/ipfs/bafkreib6ek4bz5rqjmqvs7eylyuyvqarq6u4i4xy7ggpxs7owvr5g7uyqy,1,-1,1,1,1,1,0,1,1,-1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://boc-update.web.app/,1,1,1,1,1,-1,0,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://server-105086.square.site/,1,1,1,1,1,-1,0,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://cloudflare-ipfs.com/ipfs/bafkreidh5rulq6agdysadumnsmiab4ifzfji5ivjon7hc3j44jya3ixluu/,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://servermeupdatmaiintel.pory.app/,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://sites.google.com/view/currently-update0611/update,1,0,1,1,1,1,0,1,1,-1,1,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://bafybeie4xgzh6cqv3ex3syp2rtw5rguklrc7gg45mgu476356o4tnnpdwu.ipfs.cf-ipfs.com,1,-1,1,1,1,-1,-1,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://sites.google.com/view/saberrbai,1,1,1,1,1,1,0,1,1,-1,1,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://nftstorage.link/ipfs/Qmcbm1rURQSZxTKUi82yYkWk7BWCpdtX3eU5rzGohoevAy/KAmiBET1.html,1,-1,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
http://rbcmontgomery.com/wp-admin/js/widgets/PDF/,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://ipfs.io/ipfs/bafybeibobfdutvd4wn7732sgomtfriwxtw5sca2kpsbbje4lwep6rmlfum/,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://pub-84acb70ed9ae4c93b0448c2ee0c4b059.r2.dev/roundcube.html,1,0,1,1,1,-1,0,1,1,-1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://www.flowcode.com/page/mailern,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://hotmail-103749.weeblysite.com/,1,1,1,1,1,-1,0,1,1,-1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://pub-f6db2c0ee1c0404e886e1c7bbc03c06c.r2.dev/gene-came-DOCB.html#,1,0,1,1,1,-1,0,1,1,-1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://bafybeibmfipbmtkay42urxzearaao6d7l4bd2nazgiefsp45kkdjiengc4.ipfs.cf-ipfs.com//so.html,1,-1,1,1,-1,-1,-1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://pub-a7ef776248d248fdb3c30e693640b488.r2.dev/ddhll.html,1,0,1,1,1,-1,0,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://bafybeiewm3bhzz3dn5kn7r3hhi7af7iozgyt2e6rdqv76cdsuu33cecrim.ipfs.cf-ipfs.com,1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://shrtm.nu/d1m,1,1,1,1,1,1,1,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://sp984515.sitebeat.crazydomains.com/,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://bafkreictxjsb2zwvdksd7f5dvgxrgimehytszboiihry35i7tv4qtmsinq.ipfs.nftstorage.link,1,-1,1,1,1,1,-1,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1
https://bafybeifvzmgwxsjcmskydmherakq5xhyvarspfzcmeiznutclnbtkut57i.ipfs.cf-ipfs.com,1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://shared-grass-549a.uriahmontague.workers.dev/,1,1,1,1,1,-1,-1,1,1,-1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://solucao-empresa.blogspot.com/,1,1,-1,1,1,-1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://ipfs.eth.aragon.network/ipfs/bafkreicnpxief5bs2oiq347owp7nq3m466lma7op452zsabuixlui45udi,1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://cloudflare-ipfs.com/ipfs/bafkreibn4ys7czazsg3l4eikicosgbsloh32zy6gejrmvaq7rl2nuimhyi,1,-1,1,1,1,-1,1,1,1,-1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://cloudflare-ipfs.com/ipfs/bafybeidiaf4udy5cea3baz3y6jzozxd57d56t76tdnehffd5xmedpim36m/000123456.html,1,-1,1,1,1,-1,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://stupina.eu/,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,-1,1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1
http://gzseoweb.cn/index.php?info=,1,1,1,1,1,1,1,-1,1,-1,1,1,0,-1,-1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://sabeel.co.il/images/uploads/vm/VzmWz7ulitXFQS8QGE1SA3AS6AWYtA1KrbDIliM3RrCriqiMQNB7zAM/,1,-1,1,1,1,1,0,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1
https://bit.ly/facebookloginmeta,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://ipfs.eth.aragon.network/ipfs/bafybeia6fhvy2qxgdpxbwimbjbkwh6bznj3bonuyj2vdkrbk2c55o4payi,1,-1,1,1,1,1,-1,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://bafkreihbqnz4vly7g5dk467tpyxe5cbn4sl2fdx4i6ifsf5hloj5egxblu.ipfs.cf-ipfs.com,1,-1,1,1,1,-1,-1,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://ipfs.io/ipfs/bafybeiayplneb2f2qm3vc63fglxzwayov22ej36jt2b57yiojpc5asfqxa/,1,-1,1,1,1,1,1,1,1,-1,1,1,0,0,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://aol-109261.weeblysite.com/,1,1,1,1,1,-1,0,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://loan.powersteam.vn/Zugang/,1,1,1,1,1,1,0,1,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1
https://vpfn0i.webwave.dev/,1,1,1,1,1,1,0,1,1,-1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://bafybeigd7bthqwl2ubficq4cxeoeuut25x74nwy73kiyggcgdbnxpip4am.ipfs.cf-ipfs.com/,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://www.fenixtapetes.com.br/server/webmail.jp/user/?uid=staff,1,0,1,1,1,1,-1,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
http://www.joviacreditunion.com/viac.jpg/failed.php,1,1,1,1,1,1,0,-1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://skinsmonkey.cs2trading.us/?gclid=gads,1,1,1,1,1,1,0,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1
https://sites.google.com/view/att-currently-11-21-23/update,1,0,1,1,1,1,0,1,1,-1,1,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://ipfs.eth.aragon.network/ipfs/bafybeihfp3cddc3d77mwsdv3kqk5zqna7fb4olwkgawsw2tzbuiav6lwpa/new.html,1,-1,1,1,1,1,-1,1,1,-1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://cloudflare-ipfs.com/ipfs/bafkreic3yupbfkhmpxbmjpy7hlrpn3s6bb2fbt2afyjizud6dor2c6yxcm,1,-1,1,1,1,-1,1,1,1,-1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://cf-ipfs.com/ipfs/QmcWS56FfnxBAK5EaDFnHiAX7kvfmoKpdvxYfxqcrmE4Kw,1,0,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://asset-meadow-2e67.karsonjacobsen.workers.dev/,1,1,1,1,1,-1,-1,1,1,-1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://sky-101002.weeblysite.com/,1,1,1,1,1,-1,0,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://genfgjhdsjgf.web.app/,1,1,1,1,1,1,0,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1
https://milleniumbcp-pt.firebaseapp.com/,1,1,1,1,1,-1,0,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
"https://gesichert.000webhostapp.com/hvjfgdbj/www.gmx.net/GMX_%20E-Mail-Adresse,%20FreeMail,%20De-Mail%20&%20Nachrichten.html",1,-1,1,1,1,1,0,1,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,-1
https://cf-ipfs.com/ipfs/QmZDjPwrvpnFLFHZfr7RrMjk7w6bXeq7eHv7rH3e229FaV,1,0,1,1,1,-1,1,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://no456-delo.web.app/,1,1,1,1,1,-1,0,1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://ipfs.eth.aragon.network/ipfs/bafybeiaar5k62zbkidveiu5kg6uj2plj2eci3dzzk2o3emg2xjyxydyp6u,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
http://bhdrelaytry.liveblog365.com/,1,1,1,1,1,1,0,-1,1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://pub-1df06f7132484c6b9502522b54e36ba7.r2.dev/index.html,1,0,1,1,1,-1,0,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
https://australianunitytoolkit.com.au/wp-login.php?redirect_to=http%3A%2F%2Faustralianunitytoolkit.com.au%2F&reauth=1,1,-1,-1,1,1,1,0,1,-1,-1,1,1,0,-1,0,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,-1
https://wasesfrty.wixsite.com/my-site-1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1
